"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.237856500E0,-9.650088549E-1,2.930344820E0,-7.410528660E-1
3.247818500E0,-9.649699926E-1,1.797487259E0,-6.163820028E-1
3.257780500E0,-1.117873073E0,6.226970553E-1,-4.274754524E-1
3.267742500E0,-1.393605590E0,2.264158241E-2,-2.458302826E-1
3.277704500E0,-1.719239593E0,3.049146831E-1,-1.447047293E-1
3.287666500E0,-2.026629686E0,9.954214692E-1,-1.036624908E-1
3.297627500E0,-2.093010426E0,1.432831883E0,-1.241209656E-1
3.307589500E0,-1.784177184E0,1.474762321E0,-7.531108707E-2
3.317551500E0,-1.286772966E0,1.387772918E0,8.543767035E-2
3.327513500E0,-9.620543122E-1,1.391647577E0,2.017107606E-1
3.337475500E0,-9.665111303E-1,1.734116912E0,1.289145350E-1
3.347437500E0,-1.158338904E0,2.309342861E0,-3.490210697E-2
3.357398500E0,-1.396977067E0,2.522486210E0,-1.725401431E-1
3.367360500E0,-1.569096327E0,2.010256290E0,-2.548739016E-1
3.377322500E0,-1.587416291E0,1.181923985E0,-2.882974744E-1
3.387284500E0,-1.587797403E0,8.315780759E-1,-3.134883046E-1
3.397246500E0,-1.763863802E0,1.106796384E0,-3.027678430E-1
3.407208500E0,-1.960609913E0,1.434026241E0,-2.391017973E-1
3.417170500E0,-2.018019676E0,1.569695711E0,-1.252013892E-1
3.427131500E0,-2.037290812E0,1.445829868E0,-8.505983651E-2
3.437093500E0,-2.054978848E0,1.168089867E0,-8.483277261E-2
3.447055500E0,-1.974193215E0,7.268385291E-1,-5.425409228E-2
3.457017500E0,-1.855037451E0,6.426461339E-1,2.204141207E-2
3.466979500E0,-1.831333756E0,9.670109153E-1,1.053008884E-1
3.476941500E0,-1.829070807E0,1.198027730E0,1.348260343E-1
3.486902500E0,-1.819254756E0,1.252167344E0,1.565590352E-1
3.496864500E0,-1.787201524E0,1.145120740E0,1.326975524E-1
3.506826500E0,-1.728423595E0,1.106967568E0,3.776144236E-2
3.516788500E0,-1.691648602E0,1.235489845E0,-1.312687546E-1
3.526750500E0,-1.623740911E0,1.417791009E0,-2.690750957E-1
3.536712500E0,-1.586545944E0,1.508390069E0,-3.020090461E-1
3.546674500E0,-1.637556314E0,1.362915754E0,-2.470611036E-1
3.556635500E0,-1.733644962E0,1.143788099E0,-1.952478886E-1
3.566597500E0,-1.805948138E0,9.256725907E-1,-1.907013357E-1
3.576559500E0,-1.844709516E0,8.118551970E-1,-1.989063770E-1
3.586521500E0,-1.831029058E0,7.952373624E-1,-2.086045444E-1
3.596483500E0,-1.778371930E0,8.833147883E-1,-1.992257684E-1
3.606445500E0,-1.697257042E0,9.643886089E-1,-1.598112434E-1
3.616406500E0,-1.606016874E0,1.048826933E0,-1.106693223E-1
3.626368500E0,-1.506254554E0,1.177731991E0,-1.034100726E-1
3.636330500E0,-1.422907233E0,1.283177733E0,-1.252758205E-1
3.646292500E0,-1.418916702E0,1.348653316E0,-1.501611918E-1
3.656254500E0,-1.399120212E0,1.222340226E0,-1.604666263E-1
3.666216500E0,-1.388874531E0,1.086568594E0,-1.452546567E-1
3.676178500E0,-1.382910609E0,9.371959567E-1,-1.097875312E-1
3.686139500E0,-1.330909967E0,9.381136894E-1,-3.517747298E-2
3.696101500E0,-1.309910417E0,1.094295979E0,1.688833535E-2
3.706063500E0,-1.266709924E0,1.156116724E0,4.131271690E-2
3.716025500E0,-1.229772568E0,1.263567924E0,3.373178095E-2
3.725987500E0,-1.198136568E0,1.295261860E0,-2.530351281E-3
3.735949500E0,-1.183357954E0,1.424446702E0,-6.846660376E-2
3.745911500E0,-1.225098372E0,1.467464805E0,-1.432657391E-1
3.755872500E0,-1.269449830E0,1.484847188E0,-1.891787201E-1
3.765834500E0,-1.287957668E0,1.347409964E0,-2.348154485E-1
3.775796500E0,-1.283452153E0,1.180441260E0,-2.581197023E-1
3.785758500E0,-1.280603886E0,1.180879354E0,-2.870464325E-1
3.795720500E0,-1.241707444E0,1.237449408E0,-3.080916107E-1
3.805682500E0,-1.210708976E0,1.421711922E0,-3.379914463E-1
3.815643500E0,-1.201595068E0,1.434859037E0,-3.319494426E-1
3.825605500E0,-1.182366014E0,1.306411505E0,-2.803333700E-1
3.835567500E0,-1.198028564E0,1.304538846E0,-2.095784247E-1
